ID|KEYID|KEYSTATUSID|STARTDATE|ENDDATE|OWNERID|PERSONRESPID|NOTE
46827|27769|3|1912-07-30|1912-07-31|1275459|0|
46828|27770|3|1912-07-31|1912-08-01|1702665|0|
46829|27771|3|1912-08-01|1912-08-02|1266753|0|
46830|27772|3|1912-08-02|1912-08-03|1223695|0|
46831|27773|3|1912-08-03|1912-08-04|2006388|0|
46832|27774|3|1912-08-04|1912-08-05|1296479|0|
46833|27751|3|1912-08-05|1912-08-06|1266753|0|
46834|27752|3|1912-08-06|1912-08-07|1223695|0|
46835|27756|3|1912-08-07|1912-08-08|2006388|0|
46836|27755|3|1912-08-08|1912-08-09|1296479|0|
46837|27775|3|1912-08-09|1912-08-10|1266753|0|
46838|27751|1|1912-08-10|1912-08-11|0|0|
46839|27752|1|1912-08-11|1912-08-12|0|0|
46840|27776|3|1912-08-12|1912-08-13|1266753|0|
46841|27777|3|1912-08-13|1912-08-14|1223695|0|
46842|16338|1|1912-08-14|1912-08-15|0|0|
46843|27612|3|1912-08-15|1912-08-16|1588212|0|
46844|27778|3|1912-08-16|1912-08-17|1320971|0|
46845|27779|3|1912-08-17|1912-08-18|2006388|0|
46846|27780|3|1912-08-18|1912-08-19|1296479|0|
46847|27781|3|1912-08-19|1912-08-20|1616437|0|
46848|27782|3|1912-08-20|1912-08-21|1440697|0|
46849|27781|1|1912-08-21|1912-08-22|0|0|
46850|27782|1|1912-08-22|1912-08-23|0|0|
46851|27783|3|1912-08-23|1912-08-24|1616437|0|
46852|27784|3|1912-08-24|1912-08-25|1440697|0|
46853|19157|1|1912-08-25|1912-08-26|0|0|
7684|19492|3|1912-08-26|1912-08-27|1941373|0|
7685|7623|3|1912-08-27|1912-08-28|1843833|0|
7686|7687|3|1912-08-28|1912-08-29|1697928|0|
7687|10233|3|1912-08-29|1912-08-30|1200682|0|
7688|14293|3|1912-08-30|1912-08-31|1303800|0|
7689|26702|3|1912-08-31|1912-09-01|1230363|0|
7690|21793|0|1912-09-01|1912-09-02|0|0|
7691|7519|0|1912-09-02|1912-09-03|0|0|
7692|19845|0|1912-09-03|1912-09-04|0|0|
7693|19846|0|1912-09-04|1912-09-05|0|0|
7694|20780|1|1912-09-05|1912-09-06|0|0|
7695|7503|3|1912-09-06|1912-09-07|1150464|0|
7696|23033|3|1912-09-07|1912-09-08|1208885|0|
7697|2091|0|1912-09-08|1912-09-09|0|0|
7698|21243|0|1912-09-09|1912-09-10|0|0|
7699|12494|3|1912-09-10|1912-09-11|1293508|0|
7700|19851|3|1912-09-11|1912-09-12|1293508|0|
7701|21705|0|1912-09-12|1912-09-13|0|0|
7702|9368|0|1912-09-13|1912-09-14|0|0|
7703|3945|0|1912-09-14|1912-09-15|0|0|
7704|3474|0|1912-09-15|1912-09-16|0|0|
7705|17990|0|1912-09-16|1912-09-17|0|0|
7706|1851|0|1912-09-17|1912-09-18|0|0|
7707|8048|3|1912-09-18|1912-09-19|1861462|0|
7708|1466|1|1912-09-19|1912-09-20|0|0|
7709|26661|3|1912-09-20|1912-09-21|1935892|0|
7710|26660|3|1912-09-21|1912-09-22|1935892|0|
7711|27184|3|1912-09-22|1912-09-23|1935892|0|
7712|14271|3|1912-09-23|1912-09-24|1935892|0|
7713|22545|1|1912-09-24|1912-09-25|0|0|
7714|7400|1|1912-09-25|1912-09-26|0|0|
7715|6568|3|1912-09-26|1912-09-27|1176593|0|
7716|20685|1|1912-09-27|1912-09-28|0|0|
7717|13525|1|1912-09-28|1912-09-29|0|0|
7718|25030|3|1912-09-29|1912-09-30|1165967|0|
7719|26819|3|1912-09-30|1912-10-01|1645992|0|
7720|17246|3|1912-10-01|1912-10-02|1260238|0|
7721|946|3|1912-10-02|1912-10-03|1501817|0|
7722|4207|3|1912-10-03|1912-10-04|1501817|0|
7723|19854|3|1912-10-04|1912-10-05|1813381|0|
7724|748|3|1912-10-05|1912-10-06|1260585|0|
7725|3239|3|1912-10-06|1912-10-07|1260585|0|
7726|3228|1|1912-10-07|1912-10-08|0|0|
7727|26850|1|1912-10-08|1912-10-09|0|0|
7728|1937|1|1912-10-09|1912-10-10|0|0|
7729|25821|1|1912-10-10|1912-10-11|0|0|
7730|25596|1|1912-10-11|1912-10-12|0|0|
7731|18016|1|1912-10-12|1912-10-13|0|0|
7732|25823|1|1912-10-13|1912-10-14|0|0|
7733|22172|1|1912-10-14|1912-10-15|0|0|
7734|5057|1|1912-10-15|1912-10-16|0|0|
7735|21913|1|1912-10-16|1912-10-17|0|0|
7736|26699|0|1912-10-17|1912-10-18|0|0|
7737|25989|3|1912-10-18|1912-10-19|1826757|0|
7738|26576|3|1912-10-19|1912-10-20|1826757|0|
7739|19857|3|1912-10-20|1912-10-21|1352365|0|
7740|19159|3|1912-10-21|1912-10-22|1311554|0|
7741|26290|3|1912-10-22|1912-10-23|1311554|0|
7742|2554|3|1912-10-23|1912-10-24|1311554|0|
7743|3217|3|1912-10-24|1912-10-25|1311554|0|
7744|20694|3|1912-10-25|1912-10-26|1311554|0|
7745|7611|3|1912-10-26|1912-10-27|1126622|0|
7746|1190|1|1912-10-27|1912-10-28|0|0|
7747|19858|3|1912-10-28|1912-10-29|1266753|0|
7748|25829|3|1912-10-29|1912-10-30|1296022|0|
7749|25736|3|1912-10-30|1912-10-31|1302637|0|
7750|26039|3|1912-10-31|1912-11-01|1302637|0|
7751|12664|3|1912-11-01|1912-11-02|1793469|0|
7752|19860|0|1912-11-02|1912-11-03|0|0|
7753|19861|0|1912-11-03|1912-11-04|0|0|
7754|19862|0|1912-11-04|1912-11-05|0|0|
7755|19863|3|1912-11-05|1912-11-06|1293028|0|
7756|24822|3|1912-11-06|1912-11-07|1672943|0|
7757|19871|0|1912-11-07|1912-11-08|0|0|
7758|19873|1|1912-11-08|1912-11-09|0|0|
7759|1734|1|1912-11-09|1912-11-10|0|0|
7760|25880|3|1912-11-10|1912-11-11|1758652|0|
7761|5538|3|1912-11-11|1912-11-12|1758652|0|
7762|26461|1|1912-11-12|1912-11-13|0|0|
7763|1331|1|1912-11-13|1912-11-14|0|0|
7764|26193|1|1912-11-14|1912-11-15|0|0|
7765|9248|0|1912-11-15|1912-11-16|0|0|
7766|19880|0|1912-11-16|1912-11-17|0|0|
7767|19884|3|1912-11-17|1912-11-18|1772110|0|
7768|20505|3|1912-11-18|1912-11-19|1194747|0|
7769|25670|1|1912-11-19|1912-11-20|0|0|
7770|19886|3|1912-11-20|1912-11-21|2153707|0|
7771|10295|3|1912-11-21|1912-11-22|1315445|0|
7772|24499|3|1912-11-22|1912-11-23|1826356|0|
7773|26483|3|1912-11-23|1912-11-24|1826356|0|
7774|9332|3|1912-11-24|1912-11-25|1826356|0|
7775|27173|3|1912-11-25|1912-11-26|1929986|0|
7776|7295|3|1912-11-26|1912-11-27|1177573|0|
7777|73|3|1912-11-27|1912-11-28|1707525|0|
7778|27131|3|1912-11-28|1912-11-29|1862431|0|
7779|27177|3|1912-11-29|1912-11-30|1839590|0|
7780|19887|1|1912-11-30|1912-12-01|0|0|
7781|7520|1|1912-12-01|1912-12-02|0|0|
7782|14653|1|1912-12-02|1912-12-03|0|0|
7783|19871|3|1912-12-03|1912-12-04|1362406|0|
7784|11841|3|1912-12-04|1912-12-05|1150670|0|
7785|8040|3|1912-12-05|1912-12-06|1288234|0|
7786|19889|3|1912-12-06|1912-12-07|1288833|0|
7787|19890|3|1912-12-07|1912-12-08|1757074|0|
7788|3209|3|1912-12-08|1912-12-09|1165967|0|
7789|2540|3|1912-12-09|1912-12-10|1244985|0|
7790|17409|3|1912-12-10|1912-12-11|1244985|0|
7791|882|0|1912-12-11|1912-12-12|0|0|
7792|24295|0|1912-12-12|1912-12-13|0|0|
7793|23150|0|1912-12-13|1912-12-14|0|0|
7794|24785|0|1912-12-14|1912-12-15|0|0|
7795|18241|3|1912-12-15|1912-12-16|1703982|0|
7796|4595|3|1912-12-16|1912-12-17|1703982|0|
7797|27015|3|1912-12-17|1912-12-18|1703982|0|
7798|7995|3|1912-12-18|1912-12-19|1703982|0|
7799|19895|3|1912-12-19|1912-12-20|1677333|0|
7800|10358|3|1912-12-20|1912-12-21|1295313|0|
7801|14428|3|1912-12-21|1912-12-22|2174992|0|
7802|14427|3|1912-12-22|1912-12-23|1315504|0|
7803|14426|3|1912-12-23|1912-12-24|1222101|0|
7804|7066|3|1912-12-24|1912-12-25|1150464|0|
7805|19896|3|1912-12-25|1912-12-26|1646979|0|
7806|19897|0|1912-12-26|1912-12-27|0|0|
7807|6977|3|1912-12-27|1912-12-28|2072929|0|
7808|8039|1|1912-12-28|1912-12-29|0|0|
7809|8037|1|1912-12-29|1912-12-30|0|0|
7810|26024|1|1912-12-30|1912-12-31|0|0|
7811|10354|1|1912-12-31|1913-01-01|0|0|
7812|20877|1|1913-01-01|1913-01-02|0|0|
7813|17252|1|1913-01-02|1913-01-03|0|0|
7814|7410|3|1913-01-03|1913-01-04|1295212|0|
7815|19164|1|1913-01-04|1913-01-05|0|0|
7816|15554|3|1913-01-05|1913-01-06|1707525|0|
7817|20412|3|1913-01-06|1913-01-07|1295212|0|
7818|19906|1|1913-01-07|1913-01-08|0|0|
7819|8032|3|1913-01-08|1913-01-09|1323469|0|
7820|1692|3|1913-01-09|1913-01-10|1752885|0|
7821|19868|3|1913-01-10|1913-01-11|1760840|0|
7822|18548|3|1913-01-11|1913-01-12|1772579|0|
7823|19908|3|1913-01-12|1913-01-13|1242142|0|
7824|19864|3|1913-01-13|1913-01-14|1592699|0|
7825|19769|1|1913-01-14|1913-01-15|0|0|
7826|19911|3|1913-01-15|1913-01-16|1293225|0|
7827|19912|0|1913-01-16|1913-01-17|0|0|
7828|19913|3|1913-01-17|1913-01-18|1705278|0|
7829|19912|3|1913-01-18|1913-01-19|1226210|0|
7830|19914|3|1913-01-19|1913-01-20|1705698|0|
7831|8036|3|1913-01-20|1913-01-21|1844451|0|
7832|19826|3|1913-01-21|1913-01-22|1745529|0|
7833|7461|3|1913-01-22|1913-01-23|1745529|0|
7834|17210|3|1913-01-23|1913-01-24|1698078|0|
7835|4980|1|1913-01-24|1913-01-25|0|0|
7836|4981|1|1913-01-25|1913-01-26|0|0|
7837|19887|3|1913-01-26|1913-01-27|1260911|0|
7838|19884|1|1913-01-27|1913-01-28|0|0|
7839|3144|3|1913-01-28|1913-01-29|1292946|0|
7840|80|3|1913-01-29|1913-01-30|1311555|0|
7841|19919|0|1913-01-30|1913-01-31|0|0|
7842|19919|3|1913-01-31|1913-02-01|1765767|0|
7843|16435|3|1913-02-01|1913-02-02|1765767|0|
7844|19327|3|1913-02-02|1913-02-03|1765767|0|
7845|10205|3|1913-02-03|1913-02-04|1765767|0|
7846|19918|3|1913-02-04|1913-02-05|1765767|0|
7847|19917|3|1913-02-05|1913-02-06|1765767|0|
7848|18019|3|1913-02-06|1913-02-07|1302894|0|
7849|15698|3|1913-02-07|1913-02-08|1337317|0|
7850|19920|0|1913-02-08|1913-02-09|0|0|
7851|19921|0|1913-02-09|1913-02-10|0|0|
7852|19922|0|1913-02-10|1913-02-11|0|0|
7853|19923|0|1913-02-11|1913-02-12|0|0|
7854|7469|3|1913-02-12|1913-02-13|1760840|0|
7855|19924|0|1913-02-13|1913-02-14|0|0|
7856|19924|3|1913-02-14|1913-02-15|1299025|0|
7857|20664|3|1913-02-15|1913-02-16|1299025|0|
7858|24109|3|1913-02-16|1913-02-17|1296761|0|
7859|7086|3|1913-02-17|1913-02-18|1501817|0|
7860|18363|3|1913-02-18|1913-02-19|2181955|0|
7861|25364|3|1913-02-19|1913-02-20|2181955|0|
7862|7142|3|1913-02-20|1913-02-21|1844451|0|
7863|18561|3|1913-02-21|1913-02-22|1129423|0|
7864|18870|1|1913-02-22|1913-02-23|0|0|
7865|3707|1|1913-02-23|1913-02-24|0|0|
7866|19928|3|1913-02-24|1913-02-25|1131064|0|
7867|19929|1|1913-02-25|1913-02-26|0|0|
7868|18953|3|1913-02-26|1913-02-27|2174992|0|
7869|14285|1|1913-02-27|1913-02-28|0|0|
7870|18450|1|1913-02-28|1913-03-01|0|0|
7871|8293|1|1913-03-01|1913-03-02|0|0|
7872|19930|3|1913-03-02|1913-03-03|1677333|0|
7873|19932|3|1913-03-03|1913-03-04|1243942|0|
7874|19933|3|1913-03-04|1913-03-05|1243942|0|
7875|10273|3|1913-03-05|1913-03-06|1827967|0|
7876|19087|3|1913-03-06|1913-03-07|1827967|0|
7877|2572|3|1913-03-07|1913-03-08|1827967|0|
7878|25992|3|1913-03-08|1913-03-09|1827967|0|
7879|25991|3|1913-03-09|1913-03-10|1827967|0|
7880|2861|3|1913-03-10|1913-03-11|1827967|0|
7881|2597|1|1913-03-11|1913-03-12|0|0|
7882|19363|1|1913-03-12|1913-03-13|0|0|
7883|18546|1|1913-03-13|1913-03-14|0|0|
7884|1809|1|1913-03-14|1913-03-15|0|0|
7885|26813|1|1913-03-15|1913-03-16|0|0|
7886|19929|3|1913-03-16|1913-03-17|1293472|0|
7887|9482|3|1913-03-17|1913-03-18|1162617|0|
7888|24923|1|1913-03-18|1913-03-19|0|0|
7889|24844|3|1913-03-19|1913-03-20|1296761|0|
7890|1820|3|1913-03-20|1913-03-21|1324738|0|
7891|19935|1|1913-03-21|1913-03-22|0|0|
7892|19936|1|1913-03-22|1913-03-23|0|0|
7893|19937|0|1913-03-23|1913-03-24|0|0|
7894|19944|0|1913-03-24|1913-03-25|0|0|
7895|19945|0|1913-03-25|1913-03-26|0|0|
7896|19946|0|1913-03-26|1913-03-27|0|0|
7897|19948|0|1913-03-27|1913-03-28|0|0|
7898|19951|3|1913-03-28|1913-03-29|1293472|0|
7899|7639|3|1913-03-29|1913-03-30|1296763|0|
7900|19953|3|1913-03-30|1913-03-31|1781627|0|
7901|19956|1|1913-03-31|1913-04-01|0|0|
7902|14307|5|1913-04-01|1913-04-02|0|0|
7903|7315|0|1913-04-02|1913-04-03|0|0|
7904|5553|0|1913-04-03|1913-04-04|0|0|
7905|15956|3|1913-04-04|1913-04-05|1756530|0|
7906|10172|3|1913-04-05|1913-04-06|1139052|0|
7907|19957|3|1913-04-06|1913-04-07|1295212|0|
7908|1434|3|1913-04-07|1913-04-08|1257295|0|
7909|23021|3|1913-04-08|1913-04-09|1677333|0|
7910|18223|3|1913-04-09|1913-04-10|1149174|0|
7911|6064|3|1913-04-10|1913-04-11|1519577|0|
7912|2618|3|1913-04-11|1913-04-12|1293479|0|
7913|19961|3|1913-04-12|1913-04-13|1293031|0|
7914|7569|3|1913-04-13|1913-04-14|1905705|0|
7915|19968|3|1913-04-14|1913-04-15|1188605|0|
7916|19969|3|1913-04-15|1913-04-16|1188605|0|
7917|19970|0|1913-04-16|1913-04-17|0|0|
7918|19971|0|1913-04-17|1913-04-18|0|0|
7919|19973|3|1913-04-18|1913-04-19|1300839|0|
7920|19968|3|1913-04-19|1913-04-20|1345285|0|
7921|26836|3|1913-04-20|1913-04-21|2191072|0|
7922|19975|0|1913-04-21|1913-04-22|0|0|
7923|3091|3|1913-04-22|1913-04-23|2140147|0|
7924|19954|3|1913-04-23|1913-04-24|1169075|0|
7925|19978|3|1913-04-24|1913-04-25|1296235|0|
7926|1436|1|1913-04-25|1913-04-26|0|0|
7927|12098|1|1913-04-26|1913-04-27|0|0|
7928|18223|1|1913-04-27|1913-04-28|0|0|
7929|8485|1|1913-04-28|1913-04-29|0|0|
7930|8601|1|1913-04-29|1913-04-30|0|0|
7931|8489|1|1913-04-30|1913-05-01|0|0|
7932|8603|1|1913-05-01|1913-05-02|0|0|
7933|11178|1|1913-05-02|1913-05-03|0|0|
7934|6668|1|1913-05-03|1913-05-04|0|0|
7935|81|1|1913-05-04|1913-05-05|0|0|
7936|19984|0|1913-05-05|1913-05-06|0|0|
7937|19986|1|1913-05-06|1913-05-07|0|0|
7938|19987|3|1913-05-07|1913-05-08|1243942|0|
7939|19988|3|1913-05-08|1913-05-09|1346883|0|
7940|7614|1|1913-05-09|1913-05-10|0|0|
7941|7603|1|1913-05-10|1913-05-11|0|0|
7942|19923|1|1913-05-11|1913-05-12|0|0|
7943|20664|1|1913-05-12|1913-05-13|0|0|
7944|19924|1|1913-05-13|1913-05-14|0|0|
7945|735|1|1913-05-14|1913-05-15|0|0|
7946|15695|1|1913-05-15|1913-05-16|0|0|
7947|19941|1|1913-05-16|1913-05-17|0|0|
7948|10263|1|1913-05-17|1913-05-18|0|0|
7949|10406|1|1913-05-18|1913-05-19|0|0|
7950|10409|1|1913-05-19|1913-05-20|0|0|
7951|10606|1|1913-05-20|1913-05-21|0|0|
7952|24251|1|1913-05-21|1913-05-22|0|0|
7953|9429|1|1913-05-22|1913-05-23|0|0|
7954|11396|1|1913-05-23|1913-05-24|0|0|
7955|13157|1|1913-05-24|1913-05-25|0|0|
7956|13212|1|1913-05-25|1913-05-26|0|0|
7957|13273|1|1913-05-26|1913-05-27|0|0|
7958|5604|3|1913-05-27|1913-05-28|1701198|0|
7959|19971|3|1913-05-28|1913-05-29|1701198|0|
7960|3206|3|1913-05-29|1913-05-30|1357924|0|
7961|7157|3|1913-05-30|1913-05-31|1701198|0|
7962|17105|3|1913-05-31|1913-06-01|1130665|0|
7963|19940|3|1913-06-01|1913-06-02|1130665|0|
7964|18944|3|1913-06-02|1913-06-03|1302637|0|
7965|10411|1|1913-06-03|1913-06-04|0|0|
7966|8495|1|1913-06-04|1913-06-05|0|0|
7967|1644|3|1913-06-05|1913-06-06|1319178|0|
7968|19970|1|1913-06-06|1913-06-07|0|0|
7969|19971|0|1913-06-07|1913-06-08|0|0|
7970|10334|3|1913-06-08|1913-06-09|1234559|0|
7971|10322|3|1913-06-09|1913-06-10|1296215|0|
7972|1104|3|1913-06-10|1913-06-11|1130665|0|
7973|17105|1|1913-06-11|1913-06-12|0|0|
7974|26093|1|1913-06-12|1913-06-13|0|0|
7975|1639|1|1913-06-13|1913-06-14|0|0|
7976|21382|0|1913-06-14|1913-06-15|0|0|
7977|17399|3|1913-06-15|1913-06-16|1691955|0|
7978|10359|1|1913-06-16|1913-06-17|0|0|
7979|13546|0|1913-06-17|1913-06-18|0|0|
7980|13546|3|1913-06-18|1913-06-19|1284705|0|
7981|24923|3|1913-06-19|1913-06-20|1284705|0|
7982|17308|3|1913-06-20|1913-06-21|1284705|0|
7983|16363|1|1913-06-21|1913-06-22|0|0|
7984|27117|1|1913-06-22|1913-06-23|0|0|
7985|7287|3|1913-06-23|1913-06-24|1164827|0|
7986|1887|1|1913-06-24|1913-06-25|0|0|
7987|11814|1|1913-06-25|1913-06-26|0|0|
7988|3708|1|1913-06-26|1913-06-27|0|0|
7989|17031|3|1913-06-27|1913-06-28|1594446|0|
7990|13551|3|1913-06-28|1913-06-29|1293332|0|
7991|13552|3|1913-06-29|1913-06-30|1208885|0|
7992|13555|3|1913-06-30|1913-07-01|1245002|0|
7993|11944|3|1913-07-01|1913-07-02|1162066|0|
7994|11177|3|1913-07-02|1913-07-03|1265296|0|
7995|6670|3|1913-07-03|1913-07-04|1230468|0|
7996|6671|3|1913-07-04|1913-07-05|1265296|0|
7997|25546|5|1913-07-05|1913-07-06|0|0|
7998|25593|3|1913-07-06|1913-07-07|1773884|0|
7999|13558|0|1913-07-07|1913-07-08|0|0|
8000|13559|0|1913-07-08|1913-07-09|0|0|
8001|19992|3|1913-07-09|1913-07-10|1271266|0|
8002|20000|3|1913-07-10|1913-07-11|1803147|0|
8003|13706|4|1913-07-11|1913-07-12|0|0|
8004|3935|4|1913-07-12|1913-07-13|0|0|
8005|20000|1|1913-07-13|1913-07-14|0|0|
8006|7244|4|1913-07-14|1913-07-15|0|0|
8007|24989|3|1913-07-15|1913-07-16|1284705|0|
8008|20151|3|1913-07-16|1913-07-17|1859333|0|
8009|20152|3|1913-07-17|1913-07-18|1295340|0|
8010|20161|3|1913-07-18|1913-07-19|1157150|0|
8011|25259|3|1913-07-19|1913-07-20|1157150|0|
8012|25804|3|1913-07-20|1913-07-21|1157150|0|
8013|25823|3|1913-07-21|1913-07-22|1157150|0|
8014|19116|3|1913-07-22|1913-07-23|1157150|0|
8015|17858|1|1913-07-23|1913-07-24|0|0|
8016|12445|1|1913-07-24|1913-07-25|0|0|
8017|17216|1|1913-07-25|1913-07-26|0|0|
8018|22908|1|1913-07-26|1913-07-27|0|0|
8019|8413|1|1913-07-27|1913-07-28|0|0|
8020|25651|1|1913-07-28|1913-07-29|0|0|
8021|1225|1|1913-07-29|1913-07-30|0|0|
8022|16706|1|1913-07-30|1913-07-31|0|0|
8023|10252|3|1913-07-31|1913-08-01|1320971|0|
8024|20169|3|1913-08-01|1913-08-02|1315505|0|
8025|20170|3|1913-08-02|1913-08-03|1328274|0|
8026|25300|1|1913-08-03|1913-08-04|0|0|
8027|6979|1|1913-08-04|1913-08-05|0|0|
8028|20172|0|1913-08-05|1913-08-06|0|0|
8029|20174|0|1913-08-06|1913-08-07|0|0|
8030|7090|1|1913-08-07|1913-08-08|0|0|
8031|20162|1|1913-08-08|1913-08-09|0|0|
8032|20411|1|1913-08-09|1913-08-10|0|0|
8033|6258|1|1913-08-10|1913-08-11|0|0|
8034|26481|1|1913-08-11|1913-08-12|0|0|
8035|21649|1|1913-08-12|1913-08-13|0|0|
8036|23106|1|1913-08-13|1913-08-14|0|0|
8037|21937|1|1913-08-14|1913-08-15|0|0|
8038|22961|1|1913-08-15|1913-08-16|0|0|
8039|25603|1|1913-08-16|1913-08-17|0|0|
8040|21799|1|1913-08-17|1913-08-18|0|0|
8041|23107|1|1913-08-18|1913-08-19|0|0|
8042|19629|3|1913-08-19|1913-08-20|0|0|
8043|19630|1|1913-08-20|1913-08-21|0|0|
8044|19629|3|1913-08-21|1913-08-22|0|0|
8045|24620|1|1913-08-22|1913-08-23|0|0|
8046|24620|1|1913-08-23|1913-08-24|0|0|
8047|19518|0|1913-08-24|1913-08-25|0|0|
8048|19549|0|1913-08-25|1913-08-26|0|0|
8049|26731|3|1913-08-26|1913-08-27|1274076|0|
8050|8672|1|1913-08-27|1913-08-28|0|0|
8051|20191|3|1913-08-28|1913-08-29|1234183|0|
8052|8311|3|1913-08-29|1913-08-30|1293481|0|
8053|8312|3|1913-08-30|1913-08-31|1293481|0|
8054|8313|3|1913-08-31|1913-09-01|1293481|0|
8055|20213|1|1913-09-01|1913-09-02|0|0|
8056|795|1|1913-09-02|1913-09-03|0|0|
8057|20329|3|1913-09-03|1913-09-04|1284705|0|
8058|20359|0|1913-09-04|1913-09-05|0|0|
8059|20360|0|1913-09-05|1913-09-06|0|0|
8060|20361|0|1913-09-06|1913-09-07|0|0|
8061|20406|0|1913-09-07|1913-09-08|0|0|
8062|20493|0|1913-09-08|1913-09-09|0|0|
8063|20812|3|1913-09-09|1913-09-10|1866349|0|
8064|20493|3|1913-09-10|1913-09-11|1866349|0|
8065|3937|3|1913-09-11|1913-09-12|1835475|0|
8066|20181|3|1913-09-12|1913-09-13|1516061|0|
8067|20361|3|1913-09-13|1913-09-14|1276601|0|
8068|19142|3|1913-09-14|1913-09-15|2207152|0|
8069|14027|4|1913-09-15|1913-09-16|0|0|
8070|6899|1|1913-09-16|1913-09-17|0|0|
8071|20954|3|1913-09-17|1913-09-18|1750224|0|
8072|17830|3|1913-09-18|1913-09-19|1822730|0|
8073|20580|3|1913-09-19|1913-09-20|1822730|0|
8074|7286|3|1913-09-20|1913-09-21|1808279|0|
8075|1187|1|1913-09-21|1913-09-22|0|0|
8076|20491|1|1913-09-22|1913-09-23|0|0|
8077|1170|1|1913-09-23|1913-09-24|0|0|
8078|26845|0|1913-09-24|1913-09-25|0|0|
8079|23600|1|1913-09-25|1913-09-26|0|0|
8080|1326|1|1913-09-26|1913-09-27|0|0|
8081|22580|1|1913-09-27|1913-09-28|0|0|
8082|1854|1|1913-09-28|1913-09-29|0|0|
8083|7994|1|1913-09-29|1913-09-30|0|0|
8084|16336|1|1913-09-30|1913-10-01|0|0|
8085|20606|1|1913-10-01|1913-10-02|0|0|
8086|7466|1|1913-10-02|1913-10-03|0|0|
8087|8692|1|1913-10-03|1913-10-04|0|0|
8088|16340|1|1913-10-04|1913-10-05|0|0|
8089|4598|1|1913-10-05|1913-10-06|0|0|
8090|16337|1|1913-10-06|1913-10-07|0|0|
8091|12632|1|1913-10-07|1913-10-08|0|0|
8092|7551|1|1913-10-08|1913-10-09|0|0|
8093|1192|1|1913-10-09|1913-10-10|0|0|
8094|7516|1|1913-10-10|1913-10-11|0|0|
8095|14586|1|1913-10-11|1913-10-12|0|0|
8096|6397|1|1913-10-12|1913-10-13|0|0|
8097|4979|1|1913-10-13|1913-10-14|0|0|
8098|20401|1|1913-10-14|1913-10-15|0|0|
8099|18930|3|1913-10-15|1913-10-16|1128567|0|
8100|21042|0|1913-10-16|1913-10-17|0|0|
8101|21044|0|1913-10-17|1913-10-18|0|0|
8102|14280|1|1913-10-18|1913-10-19|0|0|
8103|7144|1|1913-10-19|1913-10-20|0|0|
8104|27136|1|1913-10-20|1913-10-21|0|0|
8105|27096|1|1913-10-21|1913-10-22|0|0|
8106|23750|1|1913-10-22|1913-10-23|0|0|
8107|6842|1|1913-10-23|1913-10-24|0|0|
8108|21197|1|1913-10-24|1913-10-25|0|0|
8109|10009|1|1913-10-25|1913-10-26|0|0|
8110|13689|1|1913-10-26|1913-10-27|0|0|
8111|13518|1|1913-10-27|1913-10-28|0|0|
8112|17793|1|1913-10-28|1913-10-29|0|0|
8113|23016|1|1913-10-29|1913-10-30|0|0|
8114|6836|3|1913-10-30|1913-10-31|1341406|0|
8115|26846|1|1913-10-31|1913-11-01|0|0|
8116|21205|1|1913-11-01|1913-11-02|0|0|
8117|7521|1|1913-11-02|1913-11-03|0|0|
8118|9359|1|1913-11-03|1913-11-04|0|0|
8119|5088|1|1913-11-04|1913-11-05|0|0|
8120|20745|3|1913-11-05|1913-11-06|1722032|0|
8121|8367|3|1913-11-06|1913-11-07|1732349|0|
8122|16330|3|1913-11-07|1913-11-08|1288849|0|
8123|16330|1|1913-11-08|1913-11-09|0|0|
8124|26862|1|1913-11-09|1913-11-10|0|0|
8125|26868|1|1913-11-10|1913-11-11|0|0|
8126|3192|1|1913-11-11|1913-11-12|0|0|
8127|1892|1|1913-11-12|1913-11-13|0|0|
8128|3304|1|1913-11-13|1913-11-14|0|0|
8129|1614|1|1913-11-14|1913-11-15|0|0|
8130|14589|1|1913-11-15|1913-11-16|0|0|
8131|14514|0|1913-11-16|1913-11-17|0|0|
8132|19863|1|1913-11-17|1913-11-18|0|0|
8133|7060|1|1913-11-18|1913-11-19|0|0|
8134|18650|0|1913-11-19|1913-11-20|0|0|
8135|1171|0|1913-11-20|1913-11-21|0|0|
8136|7944|1|1913-11-21|1913-11-22|0|0|
8137|23568|1|1913-11-22|1913-11-23|0|0|
8138|7251|0|1913-11-23|1913-11-24|0|0|
8139|7415|0|1913-11-24|1913-11-25|0|0|
8140|27128|1|1913-11-25|1913-11-26|0|0|
8141|20282|1|1913-11-26|1913-11-27|0|0|
8142|26770|1|1913-11-27|1913-11-28|0|0|
8143|26868|3|1913-11-28|1913-11-29|2207152|0|
8144|15991|3|1913-11-29|1913-11-30|1980555|0|
8145|6835|3|1913-11-30|1913-12-01|1849959|0|
8146|18396|3|1913-12-01|1913-12-02|1966741|0|
8147|20344|3|1913-12-02|1913-12-03|1993661|0|
8148|7143|3|1913-12-03|1913-12-04|1698078|0|
8149|6840|3|1913-12-04|1913-12-05|1859555|0|
8150|8743|3|1913-12-05|1913-12-06|1701484|0|
8151|6724|3|1913-12-06|1913-12-07|1192417|0|
8152|19915|3|1913-12-07|1913-12-08|1841501|0|
8153|1622|3|1913-12-08|1913-12-09|1848534|0|
8154|17093|3|1913-12-09|1913-12-10|2031435|0|
