ID|NUMBER|KEYTYPEID
21665|0|982
21666|0|2119
21667|0|2021
21668|0|3426
21669|0|3241
21670|0|3354
21671|0|3012
21672|0|3408
21673|0|792
21674|0|910
21675|0|2544
21676|0|924
21677|0|1869
21678|0|3316
21679|0|1105
21680|0|924
21681|0|2355
21682|0|2210
21683|0|2522
21684|0|2210
21685|0|2544
21686|0|2210
21687|0|3024
21688|0|865
21689|0|645
21690|0|1478
21691|29|290
21692|0|2768
21693|0|524
21694|0|3471
21695|0|926
21696|0|3133
21697|0|751
21698|0|2087
21699|0|926
21700|0|2226
21701|0|2768
21702|0|2013
21703|0|733
21704|0|924
21705|0|802
21706|0|2210
21707|0|1105
21708|0|858
21709|0|858
21710|0|1027
21711|0|3440
21712|0|1027
21713|0|2210
21714|0|2361
21715|0|2226
21716|0|926
21717|0|3369
21718|0|2285
21719|0|2210
21720|0|872
21721|0|793
21722|0|751
21723|0|2544
21724|0|929
21725|0|453
21726|0|2210
21727|0|2210
21728|0|924
21729|0|2404
21730|0|517
21731|0|517
21732|0|2612
21733|0|926
21734|0|2980
21735|0|2991
21736|0|1847
21737|0|2843
21738|0|386
21739|0|423
21740|0|800
21741|0|826
21742|0|924
21743|0|3227
21744|0|937
21745|0|1183
21746|0|733
21747|0|1088
21748|0|2210
21749|0|926
21750|0|2549
21751|0|763
21752|0|872
21753|0|204
21754|0|1018
21755|0|2210
21756|0|926
21757|0|926
21758|0|2226
21759|0|408
21760|0|2586
21761|0|926
21762|0|2226
21763|0|2226
21764|0|832
21765|0|2191
21766|0|536
21767|0|3355
21768|0|3355
21769|0|1027
21770|0|391
21771|0|2795
21772|0|391
21773|0|2565
21774|20|2580
21775|21|2580
21776|0|2544
21777|0|2350
21778|0|751
21779|0|926
21780|0|2105
21781|0|2210
21782|0|2210
21783|0|2226
21784|0|1479
21785|0|2210
21786|0|2210
21787|0|2453
21788|0|2453
21789|0|1027
21790|0|1559
21791|0|2210
21792|0|2210
21793|0|926
21794|0|2210
21795|0|1041
21796|0|3369
21797|0|926
21798|0|926
21799|0|2983
21800|0|872
21801|0|3415
21802|0|2359
21803|0|564
21804|0|926
21805|0|3021
21806|0|2544
21807|0|3401
21808|0|926
21809|0|924
21810|0|3378
21811|0|1760
21812|0|2680
21813|0|2155
21814|0|2210
21815|0|380
21816|0|2285
21817|0|415
21818|0|415
21819|0|767
21820|0|2544
21821|0|1027
21822|0|924
21823|0|2544
21824|0|2166
21825|0|3290
21826|0|2984
21827|0|406
21828|0|3387
21829|0|1942
21830|0|3379
21831|0|3379
21832|0|380
21833|0|705
21834|0|2441
21835|0|2101
21836|0|3382
21837|0|926
21838|0|3009
21839|0|2210
21840|0|2544
21841|0|2210
21842|0|1085
21843|0|752
21844|0|2210
21845|0|924
21846|0|1864
21847|0|2182
21848|0|929
21849|0|929
21850|0|733
21851|0|924
21852|0|3207
21853|0|396
21854|0|2210
21855|0|3379
21856|0|2210
21857|0|926
21858|0|2008
21859|0|3316
21860|0|3354
21861|0|2223
21862|0|716
21863|0|2008
21864|0|924
21865|0|2578
21866|0|924
21867|0|2210
21868|0|759
21869|0|2013
21870|0|2565
21871|0|380
21872|0|527
21873|0|3361
21874|0|539
21875|0|926
21876|0|409
21877|0|409
21878|0|2210
21879|0|2040
21880|0|2209
21881|0|3259
21882|0|534
21883|0|1659
21884|0|3379
21885|0|2084
21886|0|3021
21887|0|634
21888|0|2210
21889|0|767
21890|0|3289
21891|0|3359
21892|0|926
21893|0|926
21894|0|2136
21895|0|2033
21896|0|2008
21897|0|2549
21898|0|1027
21899|0|2080
21900|0|2145
21901|0|926
21902|0|3391
21903|0|2226
21904|0|3359
21905|22|2580
21906|0|2210
21907|0|1939
21908|0|3097
21909|0|2210
21910|0|1500
21911|0|2358
21912|0|924
21913|0|789
21914|0|2046
21915|0|425
21916|0|425
21917|0|4125
21918|0|1480
21919|0|3255
21920|0|2210
21921|0|2655
21922|0|1930
21923|0|3369
21924|0|2210
21925|0|384
21926|0|3496
21927|0|756
21928|0|3369
21929|0|2216
21930|0|856
21931|0|2210
21932|0|388
21933|0|1702
21934|0|924
21935|0|2210
21936|0|2990
21937|0|783
21938|0|924
21939|0|1091
21940|0|924
21941|0|2210
21942|0|3480
21943|0|2975
21944|0|2152
21945|0|2210
21946|0|926
21947|0|1871
21948|0|1105
21949|0|924
21950|0|3487
21951|0|3021
21952|0|3021
21953|0|633
21954|0|2142
21955|0|1904
21956|0|2544
21957|0|924
21958|0|2312
21959|0|2087
21960|0|924
21961|0|926
21962|0|3420
21963|0|924
21964|0|2350
21965|0|1322
21966|0|2138
21967|0|377
21968|0|717
21969|0|210
21970|0|872
21971|0|926
21972|0|2768
21973|0|2779
21974|0|1906
21975|0|2990
21976|0|1168
21977|0|1659
21978|0|2061
21979|0|2216
21980|0|926
21981|0|763
21982|0|2967
21983|0|2522
21984|0|358
21985|0|733
21986|0|3429
21987|0|924
21988|0|3369
21989|0|2107
21990|0|926
21991|0|412
21992|0|1041
21993|0|783
21994|0|2544
21995|0|3415
21996|0|733
21997|0|3698
21998|0|2312
21999|0|926
22000|0|1996
22001|0|1065
22002|0|3012
22003|0|1760
22004|0|2210
22005|0|1760
22006|0|376
22007|0|926
22008|0|2285
22009|0|2285
22010|0|1937
22011|0|2347
22012|0|3412
22013|0|1041
22014|0|2593
22015|0|3278
22016|0|1090
22017|0|205
22018|0|694
22019|0|659
22020|0|1131
22021|23|2580
22022|27|266
22023|0|947
22024|0|2030
22025|0|2033
22026|0|2031
22027|0|2032
22028|0|2030
22029|0|2031
22030|0|2044
22031|0|2018
22032|0|2022
22033|0|2051
22034|0|2051
22035|0|2544
22036|0|2064
22037|0|3327
22038|0|1940
22039|0|705
22040|0|2549
22041|0|696
22042|0|3466
22043|0|216
22044|0|220
22045|0|658
22046|0|3499
22047|0|1933
22048|0|1698
22049|0|3500
22050|0|2210
22051|0|2002
22052|0|2145
22053|0|3375
22054|0|2122
22055|0|780
22056|0|2681
22057|0|2681
22058|0|3369
22059|0|2082
22060|0|3298
22061|0|2681
22062|0|1864
22063|0|1875
22064|0|3049
22065|0|724
22066|0|715
22067|0|727
22068|0|727
22069|0|726
22070|0|715
22071|0|715
22072|0|722
22073|0|2189
22074|0|385
22075|0|3369
22076|0|3369
22077|0|926
22078|0|3369
22079|0|1133
22080|0|1142
22081|0|728
22082|0|730
22083|0|926
22084|0|731
22085|0|721
22086|0|723
22087|0|2210
22088|0|3859
22089|0|2093
22090|0|1027
22091|0|2196
22092|0|2285
22093|0|2202
22094|0|2188
22095|0|2198
22096|0|2093
22097|0|2193
22098|0|2615
22099|0|2527
22100|0|2370
22101|0|2616
22102|0|3207
22103|0|2210
22104|0|2788
22105|0|1659
22106|0|1135
22107|0|2265
22108|0|1691
22109|0|758
22110|0|758
22111|0|758
22112|0|758
22113|0|418
22114|0|2684
22115|0|418
22116|0|2687
22117|0|2145
22118|0|2210
22119|16|23
22120|0|924
22121|0|2688
22122|0|926
22123|0|2210
22124|0|530
22125|0|178
22126|0|2544
22127|0|2210
22128|0|407
22129|0|3106
22130|0|882
22131|0|3443
22132|0|3107
22133|0|926
22134|0|394
22135|0|439
22136|0|819
22137|0|2368
22138|0|439
22139|0|924
22140|0|797
22141|0|387
22142|0|2697
22143|0|655
22144|0|929
22145|0|697
22146|0|962
22147|0|922
22148|0|929
22149|0|929
22150|0|929
22151|0|929
22152|0|3369
22153|0|3190
22154|0|3081
22155|0|3369
22156|0|3411
22157|0|2213
22158|0|2210
22159|0|2093
22160|0|926
22161|0|1183
22162|0|733
22163|0|733
22164|0|733
22165|0|553
22166|0|733
22167|0|3369
22168|0|966
22169|0|2266
22170|0|639
22171|0|924
22172|0|763
22173|0|2161
22174|0|733
22175|0|733
22176|0|733
22177|0|733
22178|0|733
22179|0|733
22180|0|733
22181|0|1479
22182|0|2763
22183|0|3400
22184|0|1065
22185|0|1027
22186|0|926
22187|0|3438
22188|0|2689
22189|0|356
22190|0|1591
22191|0|2210
22192|0|2774
22193|0|694
22194|0|2016
22195|0|2544
22196|0|937
22197|0|3438
22198|0|2401
22199|0|357
22200|0|47
22201|0|2401
22202|0|2103
22203|0|210
22204|0|3416
22205|0|3151
22206|0|3151
22207|0|3312
22208|0|2768
22209|0|2352
22210|0|2352
22211|0|2074
22212|0|2074
22213|0|721
22214|0|3077
22215|0|2565
22216|0|3267
22217|0|3296
22218|0|3327
22219|0|2754
22220|0|1478
22221|0|2372
22222|0|2372
22223|0|3252
22224|0|4130
22225|0|526
22226|0|2544
22227|0|1039
22228|0|2210
22229|0|2372
22230|44|4287
22231|0|814
22232|0|1735
22233|0|2185
22234|0|3072
22235|0|2186
22236|0|2153
22237|0|2159
22238|0|2070
22239|0|2070
22240|0|2153
22241|0|2082
22242|0|2153
22243|0|2544
22244|0|2210
22245|0|2081
22246|0|1591
22247|0|1483
22248|0|1823
22249|0|1564
22250|0|178
22251|0|2279
22252|0|4130
22253|0|1091
22254|0|1105
22255|45|4287
22256|0|1088
22257|0|232
22258|0|856
22259|0|856
22260|0|733
22261|0|3438
22262|0|856
22263|0|1098
22264|0|856
22265|0|1098
22266|0|2985
22267|0|2010
22268|0|2010
22269|0|2110
22270|0|2593
22271|0|2129
22272|0|2109
22273|0|2916
22274|0|926
22275|0|2199
22276|0|837
22277|0|2186
22278|0|2185
22279|0|2684
22280|0|2967
22281|0|2047
22282|0|2187
22283|0|2052
22284|0|2192
22285|0|2191
22286|0|969
22287|0|969
22288|0|3148
22289|0|3234
22290|0|3094
22291|0|3475
22292|0|2610
22293|0|2306
22294|0|2615
22295|0|924
22296|0|2079
22297|0|2700
22298|0|2544
22299|0|3384
22300|0|3369
22301|0|1041
22302|0|789
22303|0|926
22304|0|939
22305|0|924
22306|0|3214
22307|0|3214
22308|0|2166
22309|0|2166
22310|0|872
22311|0|3378
22312|0|2985
22313|0|787
22314|0|2797
22315|0|3246
22316|0|2995
22317|0|753
22318|0|2076
22319|0|2349
22320|0|2076
22321|0|2350
22322|0|1990
22323|0|2354
22324|0|2077
22325|0|2355
22326|0|2356
22327|0|2357
22328|0|2358
22329|0|2077
22330|0|2360
22331|0|2090
22332|0|3067
22333|0|829
22334|0|1036
22335|0|3379
22336|0|774
22337|0|3067
22338|0|3379
22339|0|1866
22340|0|1854
22341|0|3423
22342|0|924
22343|0|1863
22344|0|1855
22345|0|1871
22346|0|1852
22347|0|1851
22348|0|2975
22349|0|1881
22350|0|1868
22351|0|1859
22352|0|1860
22353|0|1848
22354|0|1858
22355|0|1847
22356|0|1872
22357|0|2092
22358|0|819
22359|0|783
22360|0|859
22361|0|2010
22362|0|926
22363|0|797
22364|0|1041
22365|0|1845
22366|0|926
22367|0|924
22368|0|2094
22369|0|1035
22370|0|1084
22371|0|774
22372|0|354
22373|0|2091
22374|0|926
22375|0|632
22376|0|2143
22377|0|937
22378|0|733
22379|0|937
22380|0|926
22381|0|926
22382|0|3043
22383|0|2705
22384|0|2210
22385|0|2226
22386|0|753
22387|0|2807
22388|0|1904
22389|0|2495
22390|0|2493
22391|0|2005
22392|0|1900
22393|0|2005
22394|0|1901
22395|0|2227
22396|0|1900
22397|0|2493
22398|0|2754
22399|0|3267
22400|0|2534
22401|0|2754
22402|0|2495
22403|0|2813
22404|0|3267
22405|0|2829
22406|0|3267
22407|0|3267
22408|0|2807
22409|0|2754
22410|0|228
22411|0|2210
22412|0|2226
22413|0|926
22414|0|926
22415|0|2005
22416|0|1900
22417|0|2226
22418|0|2226
22419|0|2227
22420|0|1902
22421|0|1902
22422|0|3422
22423|0|2189
22424|0|2189
22425|0|2210
22426|0|1088
22427|0|2140
22428|0|926
22429|0|1107
22430|0|2370
22431|0|3074
22432|0|2544
22433|0|2544
22434|0|2180
22435|0|2210
22436|0|1934
22437|0|924
22438|0|1919
22439|0|1591
22440|0|2189
22441|0|2226
22442|0|2527
22443|0|2370
22444|0|3247
22445|0|1591
22446|0|3247
22447|0|1105
22448|0|733
22449|0|789
22450|0|2576
22451|0|2603
22452|0|2226
22453|0|733
22454|0|733
22455|0|838
22456|0|1085
22457|0|2768
22458|0|2571
22459|0|1591
22460|0|1591
22461|0|3460
22462|0|2396
22463|0|2138
22464|0|1732
22465|0|635
22466|0|179
22467|0|926
22468|0|937
22469|0|2441
22470|0|2614
22471|0|2614
22472|0|2215
22473|0|2215
22474|0|2012
22475|0|2215
22476|0|2215
22477|0|924
22478|0|3269
22479|0|3310
22480|0|3310
22481|0|3298
22482|0|2573
22483|0|2041
22484|0|2210
22485|0|1435
22486|0|1105
22487|0|717
22488|0|855
22489|0|2104
22490|0|926
22491|0|2210
22492|0|2210
22493|0|1591
22494|0|2210
22495|47|4287
22496|0|3451
22497|0|1868
22498|0|2079
22499|0|2544
22500|0|926
22501|0|2210
22502|0|2210
22503|0|1591
22504|0|926
22505|0|926
22506|0|2971
22507|0|2973
22508|0|1793
22509|0|792
22510|0|2355
22511|0|783
22512|0|924
22513|0|924
22514|0|2210
22515|0|872
22516|0|2176
22517|0|3199
22518|46|4287
22519|0|924
22520|0|534
22521|0|2166
22522|0|1103
22523|0|926
22524|0|926
22525|0|367
22526|0|2210
22527|0|926
22528|0|2210
22529|0|2544
22530|0|2173
22531|0|926
22532|0|822
22533|0|2807
22534|0|926
22535|0|3329
22536|0|2175
22537|0|1087
22538|0|2807
22539|0|422
22540|0|1591
22541|0|1591
22542|0|2210
22543|0|926
22544|0|2210
22545|0|926
22546|0|926
22547|0|926
22548|0|1591
22549|0|926
22550|0|926
22551|0|926
22552|0|1183
22553|0|1591
22554|0|1591
22555|0|1591
22556|0|1591
22557|0|926
22558|0|874
22559|0|874
22560|0|926
22561|0|1591
22562|0|2807
22563|0|423
22564|0|423
22565|0|1589
22566|0|926
22567|0|2544
22568|0|1591
22569|0|937
22570|0|2210
22571|0|2210
22572|0|2663
22573|0|926
22574|0|2145
22575|0|1591
22576|0|571
22577|0|2208
22578|0|2211
22579|0|2210
22580|0|926
22581|0|926
22582|0|1591
22583|0|1591
22584|0|2145
22585|0|756
22586|0|564
22587|0|2802
22588|0|566
22589|0|566
22590|0|2266
22591|0|763
22592|5|4410
22593|0|1591
22594|0|366
22595|0|2813
22596|0|650
22597|0|1877
22598|0|2418
22599|0|208
22600|0|1103
22601|0|2210
22602|0|1591
22603|0|924
22604|0|2544
22605|0|926
22606|0|2091
22607|0|2096
22608|0|2096
22609|0|2095
22610|0|753
22611|0|753
22612|0|722
22613|0|753
22614|0|753
22615|0|2103
22616|0|2442
22617|0|2107
22618|0|3061
22619|0|2107
22620|0|2107
22621|0|2108
22622|0|2108
22623|0|1041
22624|0|1591
22625|0|3365
22626|0|3400
22627|0|763
22628|0|2442
22629|0|3491
22630|0|3400
22631|0|3491
22632|0|733
22633|0|733
22634|0|733
22635|0|733
22636|0|3405
22637|0|3405
22638|0|3405
22639|0|3405
22640|0|838
22641|0|3289
22642|0|2054
22643|0|3090
22644|0|924
22645|0|2219
22646|0|2681
22647|0|1134
22648|48|4287
22649|0|960
22650|0|3355
22651|0|2655
22652|0|2813
22653|0|926
22654|0|1921
22655|0|926
22656|0|1664
22657|0|1591
22658|0|926
22659|0|783
22660|0|515
22661|0|2548
22662|0|515
22663|0|1085
22664|0|2544
22665|0|3493
22666|0|926
22667|0|3494
22668|0|2573
22669|5|2386
22670|0|2210
22671|0|2020
22672|0|2215
22673|0|2215
22674|0|2215
22675|0|2349
22676|0|837
22677|0|1706
22678|0|3475
22679|0|2019
22680|0|2154
22681|0|2104
22682|0|2768
22683|0|724
22684|0|726
22685|0|730
22686|0|2196
22687|0|2196
22688|0|2202
22689|0|2202
22690|0|720
22691|0|1903
22692|0|1903
22693|0|3417
22694|0|3417
22695|0|2144
22696|0|2013
22697|0|753
22698|0|3357
22699|0|2040
22700|0|3418
22701|0|2210
22702|0|926
22703|0|924
22704|0|2037
22705|0|2038
22706|0|2039
22707|0|2144
22708|0|924
22709|0|1091
22710|0|2210
22711|0|3413
22712|0|3414
22713|0|2544
22714|0|1105
22715|0|412
22716|6|2386
22717|0|2138
22718|0|801
22719|0|926
22720|0|2522
22721|0|3393
22722|0|800
22723|0|3395
22724|0|3394
22725|0|783
22726|0|3180
22727|0|3386
22728|0|1041
22729|0|3285
22730|0|801
22731|0|423
22732|0|2144
22733|0|2144
22734|0|2144
22735|0|3032
22736|0|390
22737|0|3276
22738|0|3281
22739|0|3281
22740|0|2086
22741|0|926
22742|0|806
22743|0|2995
22744|0|1591
22745|0|859
22746|0|1356
22747|0|1591
22748|0|926
22749|0|1591
22750|0|1471
22751|0|1591
22752|0|521
22753|0|2023
22754|0|2027
22755|3|4450
22756|0|1707
22757|0|926
22758|0|527
22759|3|4470
22760|10|349
22761|0|1681
22762|0|819
22763|0|1684
22764|12|334
22765|0|3011
22766|13|334
22767|0|926
22768|0|929
22769|0|521
22770|26|4179
22771|0|2285
22772|0|783
22773|0|926
22774|0|2593
22775|0|2311
22776|0|1690
22777|0|1693
22778|0|3379
22779|0|926
22780|0|1705
22781|0|1788
22782|27|4179
22783|6|3406
22784|0|1693
22785|0|1790
22786|0|2984
22787|0|2593
22788|0|3415
22789|0|2614
22790|0|1681
22791|0|651
22792|0|651
22793|0|2027
22794|0|3480
22795|0|1794
22796|0|1591
22797|7|3406
22798|0|926
22799|0|2541
22800|0|763
22801|0|1763
22802|0|1591
22803|0|3256
22804|0|550
22805|0|447
22806|0|767
22807|0|767
22808|0|767
22809|0|2008
22810|0|447
22811|0|3021
22812|0|756
22813|0|3375
22814|0|2350
22815|0|1453
22816|0|1453
22817|0|1453
22818|0|2311
22819|0|2008
22820|0|926
22821|0|924
22822|0|926
22823|0|3359
22824|0|2189
22825|0|1881
22826|0|924
22827|0|733
22828|0|3329
22829|0|3276
22830|0|1558
22831|0|2981
22832|0|2394
22833|0|2394
22834|0|3071
22835|0|1105
22836|0|3285
22837|0|3021
22838|0|3285
22839|0|2210
22840|0|1471
22841|0|2210
22842|0|1032
22843|0|1924
22844|0|826
22845|0|2104
22846|0|2011
22847|0|2700
22848|0|913
22849|0|668
22850|0|668
22851|0|671
22852|10|4151
22853|0|669
22854|0|670
22855|0|441
22856|0|926
22857|0|926
22858|0|2983
22859|0|2431
22860|0|1134
22861|0|2980
22862|0|2283
22863|0|2311
22864|0|2279
22865|0|2280
22866|0|2280
22867|0|2283
22868|0|2280
22869|0|2279
22870|0|2316
22871|0|716
22872|0|926
22873|0|2210
22874|0|2210
22875|0|795
22876|0|3071
22877|0|2980
22878|0|2980
22879|0|1925
22880|0|705
22881|0|1591
22882|0|783
22883|0|377
22884|0|2970
22885|0|644
22886|0|1236
22887|11|4151
22888|0|948
22889|0|433
22890|0|872
22891|0|763
22892|0|3474
22893|0|2512
22894|0|2512
22895|0|833
22896|0|1997
22897|0|846
22898|0|3328
22899|0|2590
22900|0|178
22901|0|1904
22902|0|637
22903|0|1938
22904|0|3467
22905|0|1928
22906|0|2268
22907|0|3468
22908|0|3469
22909|0|3012
22910|0|3354
22911|0|3369
22912|0|926
22913|0|1930
22914|0|1591
22915|0|3389
22916|0|354
22917|0|3012
22918|0|367
22919|0|2357
22920|0|3353
22921|0|924
22922|0|926
22923|0|1860
22924|0|924
22925|0|2356
22926|0|924
22927|0|1591
22928|0|2210
22929|38|2431
22930|0|3472
22931|0|3027
22932|0|926
22933|0|1103
22934|0|1103
22935|0|716
22936|0|2008
22937|0|2008
22938|0|2645
22939|0|2962
22940|0|924
22941|0|774
22942|0|3353
22943|0|2140
22944|0|2210
22945|0|3062
22946|0|3062
22947|0|1497
22948|0|569
22949|0|2556
22950|0|387
22951|0|846
22952|0|3495
22953|0|783
22954|0|841
22955|0|3327
22956|0|1904
22957|0|2028
22958|0|2034
22959|0|352
22960|0|2544
22961|0|2590
22962|0|2108
22963|0|3460
22964|0|3460
22965|0|3460
22966|0|1103
22967|0|1204
22968|0|2544
22969|0|1550
22970|0|3119
22971|0|3120
22972|0|2210
22973|0|2210
22974|0|3439
22975|0|3183
22976|0|1591
22977|0|1591
22978|0|1591
22979|0|2544
22980|0|733
22981|0|924
22982|0|926
22983|0|413
22984|0|2210
22985|0|2210
22986|0|926
22987|0|650
22988|0|926
22989|0|1591
22990|0|926
22991|0|1591
22992|0|926
22993|0|926
22994|0|1322
22995|0|1591
22996|0|926
22997|0|389
22998|0|702
22999|0|2210
23000|0|2653
23001|0|2210
23002|0|3121
23003|0|1023
23004|0|389
23005|0|926
23006|0|926
23007|0|1591
23008|0|1591
23009|0|926
23010|0|2699
23011|0|2023
23012|0|2027
23013|0|926
23014|0|3183
23015|0|3229
23016|0|1041
23017|0|789
23018|0|929
23019|0|707
23020|0|2210
23021|0|2179
23022|0|569
23023|12|4151
23024|0|2210
23025|0|2497
23026|0|437
23027|0|924
23028|0|1872
23029|0|2060
23030|0|1591
23031|0|3146
23032|0|805
23033|0|2104
23034|0|203
23035|0|203
23036|0|3414
23037|0|2101
23038|0|434
23039|0|2065
23040|0|926
23041|0|1591
23042|0|2138
23043|0|872
23044|0|2138
23045|0|1683
23046|0|3285
23047|0|2280
23048|0|2796
23049|0|924
23050|0|2663
23051|0|2664
23052|0|841
23053|0|2133
23054|0|3285
23055|0|2938
23056|0|3148
23057|0|1591
23058|0|2179
23059|0|924
23060|0|3494
23061|0|926
23062|0|926
23063|0|783
23064|0|2590
23065|0|1904
23066|0|3006
23067|0|411
23068|0|411
23069|0|1105
23070|0|2544
23071|0|3027
23072|0|2404
23073|0|1591
23074|0|1591
23075|0|1591
23076|0|1591
23077|0|1591
23078|0|1591
23079|0|1591
23080|0|1591
23081|0|3009
23082|0|2615
23083|0|2615
23084|0|2615
23085|0|2265
23086|0|2265
23087|0|2265
23088|0|2265
23089|0|1707
23090|0|3429
23091|0|1591
23092|0|3010
23093|0|3369
23094|0|733
23095|0|352
23096|0|358
23097|0|2608
23098|0|2015
23099|0|926
23100|0|3134
23101|0|757
23102|0|2682
23103|0|1031
23104|0|1591
23105|0|1704
23106|0|2081
23107|0|948
23108|0|2028
23109|0|697
23110|0|514
23111|0|2145
23112|0|2145
23113|0|2600
23114|0|2137
23115|0|881
23116|0|2600
23117|0|771
23118|0|541
23119|0|764
23120|0|2148
23121|0|2519
23122|0|2519
23123|0|2519
23124|0|2519
23125|0|2519
23126|0|2519
23127|0|2519
23128|0|2519
23129|0|178
23130|0|1904
23131|0|574
23132|0|2005
23133|0|783
23134|0|2345
23135|0|2590
23136|0|2590
23137|0|150
23138|0|3327
23139|0|1783
23140|0|872
23141|0|1105
23142|0|3101
23143|0|2105
23144|0|446
23145|0|3292
23146|0|1105
23147|0|1591
23148|0|2983
23149|0|2983
23150|0|3619
23151|0|2544
23152|0|783
23153|0|644
23154|0|1904
23155|0|913
23156|0|783
23157|0|2590
23158|0|2966
23159|0|1904
23160|0|783
23161|0|2590
23162|0|6
23163|0|778
23164|0|1474
23165|0|926
23166|0|637
23167|0|1454
23168|0|1454
23169|0|1500
23170|0|2019
23171|0|3482
23172|0|3151
23173|0|2021
23174|0|672
23175|0|673
23176|39|2431
23177|0|674
23178|0|1131
23179|0|675
23180|0|675
23181|0|676
23182|0|678
23183|0|679
23184|0|929
23185|0|3355
23186|0|1024
23187|0|2556
23188|0|434
23189|0|224
23190|0|1091
23191|0|2027
23192|0|208
23193|0|1591
23194|0|1954
23195|0|841
23196|0|3337
23197|0|3337
23198|0|926
23199|0|926
23200|0|3337
23201|0|926
23202|0|3460
23203|0|452
23204|0|197
23205|0|2034
23206|7|2278
23207|0|528
23208|0|3171
23209|0|394
23210|0|1742
23211|0|2179
23212|0|702
23213|0|3498
23214|0|3021
23215|0|751
23216|0|751
23217|0|751
23218|0|459
23219|0|1591
23220|0|1591
23221|0|1591
23222|0|2090
23223|0|926
23224|0|1591
23225|0|1591
23226|0|926
23227|0|929
23228|0|926
23229|0|2210
23230|0|926
23231|0|1591
23232|0|1591
23233|0|1591
23234|0|926
23235|0|2210
23236|0|926
23237|0|1591
23238|0|926
23239|0|2210
23240|0|2210
23241|0|2210
23242|0|2544
23243|0|2544
23244|0|451
23245|0|926
23246|0|926
23247|0|2210
23248|0|926
23249|0|774
23250|0|392
23251|0|2210
23252|0|926
23253|0|2210
23254|0|2210
23255|0|2210
23256|0|1591
23257|0|1591
23258|0|926
23259|0|926
23260|0|1591
23261|0|1591
23262|0|1591
23263|0|1591
23264|0|1106
23265|0|1106
23266|0|914
23267|0|915
23268|0|2087
23269|0|1591
23270|0|926
23271|0|2312
23272|0|2497
23273|0|459
23274|0|3242
23275|0|704
23276|0|1037
23277|0|881
23278|0|926
23279|0|929
23280|0|1041
23281|0|2210
23282|0|2210
23283|0|3285
23284|0|926
23285|0|1591
23286|0|1591
23287|0|358
23288|0|459
23289|0|926
23290|0|2655
23291|0|1251
23292|0|2266
23293|0|2266
23294|0|2054
23295|0|926
23296|0|566
23297|0|542
23298|0|2015
23299|0|2210
23300|0|783
23301|0|2519
23302|0|2519
23303|0|2519
23304|0|1682
23305|0|2024
23306|0|1683
23307|0|3066
23308|0|414
23309|0|417
23310|0|3285
23311|0|1692
23312|0|1692
23313|0|2384
23314|0|2384
23315|0|926
23316|0|2160
23317|0|3460
23318|0|2544
23319|0|1695
23320|0|2673
23321|0|3515
23322|0|1799
23323|0|1800
23324|0|1591
23325|0|1030
23326|0|2590
23327|0|1904
23328|0|1800
23329|0|1007
23330|0|1800
23331|0|3483
23332|0|1820
23333|0|1820
23334|0|1791
23335|0|1088
23336|0|2145
23337|0|1934
23338|0|2226
23339|0|2226
23340|0|724
23341|0|1801
23342|0|3074
23343|0|1819
23344|0|924
23345|0|1086
23346|0|1943
23347|0|1684
23348|0|1684
23349|0|2006
23350|0|926
23351|0|783
23352|0|2112
23353|0|2424
23354|0|206
23355|0|1591
23356|0|783
23357|0|783
23358|0|2963
23359|0|1817
23360|0|2009
23361|0|2009
23362|0|711
23363|0|2015
23364|0|926
23365|0|926
23366|0|731
23367|0|3303
23368|0|1996
23369|0|2061
23370|0|2423
23371|0|548
